Adoption ID,Date,Quantity,Book ID,Title,ISBN-10,ISBN-13,Category,University ID
26,1/10/2016,203,614,Writing for Life: Sentences and Paragraphs,020588539X,9780205885398,Student Success,241739
27,3/18/2015,635,922,Management,0133043606,9780133043600,Business,241739
28,2/8/2016,626,547,"The Curious Writer, Brief Edition",020587665X,9780205876655,English,241739
29,9/28/2015,553,633,Brief Calculus & Its Applications,0321848837,9780321848833,Mathematics,241739
1,9/15/2015,371,947,Operations Management,0132921146,9780132921145,Business,178411
2,1/11/2016,302,476,Building Java Programs,0133360903,9780133360905,Computer Science,178411
3,7/26/2015,354,615,Algebra and Trigonometry with Modeling & Visualization,0321826124,9780321826121,Mathematics,178411
4,3/27/2015,519,615,Algebra and Trigonometry with Modeling & Visualization,0321826124,9780321826121,Mathematics,178411
5,9/4/2015,94,931,Business Communication,0133059510,9780133059519,Business,178411
6,11/6/2015,598,950,"Money, Banking, and the Financial System",0132994917,9780132994910,Economics,178411
7,12/15/2015,380,895,Intercultural Business Communication,0132971275,9780132971270,Business,178411
8,8/26/2015,197,567,"Writing and Reading Across the Curriculum, Brief Edition",0321906365,9780321906366,English,178411
9,10/21/2015,580,596,Precalculus: A Unit Circle Approach,0321900472,9780321900470,Mathematics,178411
10,8/7/2015,25,696,Entrepreneurial Finance,0133140512,9780133140514,Business,178411
11,3/3/2016,459,560,Prose Reader,0205891500,9780205891504,English,178411
12,11/23/2015,659,981,Business Intelligence,013610066X,9780136100669,Business,178411
13,8/1/2015,348,652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",0132481197,9780132481199,Student Success,178411
14,10/20/2015,442,547,"The Curious Writer, Brief Edition",020587665X,9780205876655,English,178411
1,2/24/2016,114,924,The Economics of Sports,0133022927,9780133022926,Economics,224147
2,9/24/2015,308,703,Principles of Macroeconomics,0133023672,9780133023671,Economics,224147
3,1/11/2016,404,485,Elementary Algebra,0321880153,9780321880154,Mathematics,224147
4,4/2/2015,554,895,Intercultural Business Communication,0132971275,9780132971270,Business,224147
5,7/20/2015,649,918,Fundamentals of Futures and Options Markets,0132993341,9780132993340,Business,224147
6,9/5/2015,393,694,Visual C# 2012 How to Program,0133379337,9780133379334,Computer Science,224147
7,11/21/2015,432,925,Guide to Managerial Communication,013297133X,9780132971331,Business,224147
8,1/28/2016,40,909,Management: A Focus on Leaders,0133077543,9780133077544,Business,224147
9,3/18/2015,77,942,Employment Law,0133075222,9780133075229,Business,224147
10,2/15/2016,138,979,Development Economics,0321464486,9780321464484,Economics,224147
11,8/18/2015,366,983,Electronic Commerce 2012,0132145383,9780132145381,Business,224147
12,5/7/2015,51,686,Ownership Series: Ownership: Study Strategies,0132869063,9780132869065,Student Success,224147
13,11/10/2015,403,923,Guide to Presentations,0133058360,9780133058369,Business,224147
14,12/3/2015,71,705,Statics and Mechanics of Materials,0133451607,9780133451603,Engineering,224147
15,3/13/2015,76,703,Principles of Macroeconomics,0133023672,9780133023671,Economics,224147
16,7/15/2015,125,611,"Cornerstones for Community College Success, 2/E",0321860594,9780321860590,Student Success,224147
17,1/5/2016,34,600,Statistical Reasoning for Everyday Life,0321817621,9780321817624,Statistics,224147
18,2/6/2016,424,893,Manager's Bookshelf,0133043592,9780133043594,Business,224147
19,4/23/2015,74,944,Principles of Operations Management,0132968363,9780132968362,Business,224147
20,8/27/2015,606,896,Psychology of Investing,0132994895,9780132994897,Business,224147
21,9/16/2015,587,895,Intercultural Business Communication,0132971275,9780132971270,Business,224147
22,5/14/2015,547,946,Auditing and Assurance Services,0133125637,9780133125634,Business,224147
23,9/9/2015,574,568,Reading Rhetorically,0321846621,9780321846624,English,224147
24,6/23/2015,275,695,Aerodynamics for Engineers,0132832887,9780132832885,Engineering,224147
25,10/2/2015,446,618,Bridging the Gap,0205852068,9780205852062,Student Success,224147
26,7/21/2015,506,792,Managing Engineering and Technology,0133485102,9780133485103,Engineering,224147
1,2/10/2016,37,546,The Curious Writer,0205235778,9780205235773,English,206279
2,4/2/2015,492,920,Business Communication Essentials,0132971321,9780132971324,Business,206279
3,5/12/2015,64,608,Basic Technical Mathematics with Calculus,0133116530,9780133116533,Mathematics,206279
4,4/8/2015,209,965,QuickBooks Pro 2013: A Complete Course,0133023354,9780133023350,Business,206279
5,6/4/2015,49,678,Marketing Research,0133074676,9780133074673,Business,206279
6,5/26/2015,476,676,International Monetary & Financial  Economics,0132461862,9780132461863,Economics,206279
7,12/21/2015,468,926,Environmental Law,0133075281,9780133075281,Business,206279
8,3/8/2015,83,938,Microeconomics: Theory and Applications with Calculus,0133019934,9780133019933,Economics,206279
9,1/31/2016,590,696,Entrepreneurial Finance,0133140512,9780133140514,Business,206279
10,12/16/2015,685,939,Macroeconomics,0133020258,9780133020250,Economics,206279
11,10/31/2015,519,932,Foundations of Finance,0132994879,9780132994873,Business,206279
12,6/14/2015,649,891,Marketing Plan Handbook,0133078353,9780133078350,Business,206279
13,1/16/2016,379,568,Reading Rhetorically,0321846621,9780321846624,English,206279
14,1/21/2016,197,968,Principles of Microeconomics,0133024164,9780133024166,Economics,206279
15,6/29/2015,356,919,MIS Essentials,0132970759,9780132970754,Business,206279
16,8/1/2015,380,557,LB Brief with Tabs,0321872568,9780321872562,Student Success,206279
17,9/20/2015,326,481,Mathematics All Around,0321836995,9780321836991,Mathematics,206279
18,11/7/2015,290,930,Macroeconomics,0132948877,9780132948876,Economics,206279
19,2/21/2016,431,625,"Career Tool Kit, The: Skills for Success",0132180537,9780132180535,Student Success,206279
20,6/22/2015,394,564,Read to Achieve: Gateway to Academic Reading,0205578063,9780205578061,Student Success,206279
21,7/25/2015,496,904,International Business,0133063003,9780133063004,Business,206279
1,2/4/2016,325,704,Fundamentals of Communication Systems,0133354857,9780133354850,Engineering,183044
2,9/15/2015,667,692,Cryptography and Network Security: Principles and Practice,0133354695,9780133354690,Computer Science,183044
3,12/24/2015,392,925,Guide to Managerial Communication,013297133X,9780132971331,Business,183044
4,6/11/2015,653,616,Introductory and Intermediate Algebra 5e,0321865537,9780321865533,Mathematics,183044
5,3/7/2015,699,554,Strategies for Successful Writing,0205883117,9780205883110,English,183044
6,11/22/2015,599,965,QuickBooks Pro 2013: A Complete Course,0133023354,9780133023350,Business,183044
7,7/27/2015,58,546,The Curious Writer,0205235778,9780205235773,English,183044
8,12/9/2015,486,550,Literature for Composition,0321829174,9780321829177,English,183044
9,11/24/2015,116,932,Foundations of Finance,0132994879,9780132994873,Business,183044
10,7/19/2015,92,924,The Economics of Sports,0133022927,9780133022926,Economics,183044
11,10/8/2015,678,607,Basic Technical Mathematics,0133083500,9780133083507,Mathematics,183044
12,12/18/2015,180,562,Sterling Stories,0205874126,9780205874125,Student Success,183044
13,12/17/2015,316,618,Bridging the Gap,0205852068,9780205852062,Student Success,183044
14,11/24/2015,444,695,Aerodynamics for Engineers,0132832887,9780132832885,Engineering,183044
15,1/24/2016,684,623,Precalculus Essentials,0321729560,9780321729569,Mathematics,183044
16,3/27/2015,646,696,Entrepreneurial Finance,0133140512,9780133140514,Business,183044
17,12/4/2015,237,683,Ownership Series: Ownership: Accountability,0132869500,9780132869508,Student Success,183044
18,5/10/2015,406,592,Essential Math 4e,0321845056,9780321845054,Mathematics,183044
19,9/21/2015,258,950,"Money, Banking, and the Financial System",0132994917,9780132994910,Economics,183044
20,1/2/2016,225,684,Ownership Series: Ownership: Effective Planning,0132868792,9780132868792,Student Success,183044
21,3/12/2015,310,894,International Economics,0132948915,9780132948913,Economics,183044
22,3/12/2015,662,983,Electronic Commerce 2012,0132145383,9780132145381,Business,183044
23,7/29/2015,501,594,Elementary Algebra:  Concepts & Applications,0321874226,9780321874221,Mathematics,183044
24,7/13/2015,60,951,Corporate Finance,0132992477,9780132992473,Business,183044
25,3/25/2015,254,681,Electrical Engineering: Principles & Applications,0133116646,9780133116649,Engineering,183044
26,3/25/2015,358,574,Technical Communication,0321899970,9780321899972,English,183044
27,5/22/2015,494,596,Precalculus: A Unit Circle Approach,0321900472,9780321900470,Mathematics,183044
28,1/14/2016,228,688,"Essentials of Processes, Systems and Information: with SAP tutorials",013340675X,9780133406757,Business,183044
29,4/17/2015,449,646,"Power Electronics: Circuits,Devices & Applications",0133125904,9780133125900,Engineering,183044
1,8/23/2015,194,930,Macroeconomics,0132948877,9780132948876,Economics,454829
2,4/27/2015,165,922,Management,0133043606,9780133043600,Business,454829
3,11/8/2015,196,932,Foundations of Finance,0132994879,9780132994873,Business,454829
4,10/17/2015,646,630,World Myth,0205730523,9780205730520,English,454829
5,1/20/2016,234,925,Guide to Managerial Communication,013297133X,9780132971331,Business,454829
6,5/1/2015,390,929,Principles of Marketing,0133084043,9780133084047,Business,454829
7,11/11/2015,343,973,The Economic Way of Thinking,0136039855,9780136039853,Economics,454829
8,5/1/2015,432,687,Introduction to Materials Science,0132136422,9780132136426,Engineering,454829
9,5/15/2015,475,897,Introduction to Management Accounting,0133058786,9780133058789,Business,454829
10,7/26/2015,290,484,A First Course in Probability,032179477X,9780321794772,Statistics,454829
11,4/25/2015,655,554,Strategies for Successful Writing,0205883117,9780205883110,English,454829
12,7/29/2015,589,787,Visual Basic 2012 How to Program,0133406954,9780133406955,Computer Science,454829
13,9/16/2015,267,942,Employment Law,0133075222,9780133075229,Business,454829
1,8/25/2015,78,914,Using MIS,0133029670,9780133029673,Business,178396
2,3/20/2015,473,909,Management: A Focus on Leaders,0133077543,9780133077544,Business,178396
3,9/8/2015,270,697,"English for Careers: Business, Professional, and Technical",013261930X,9780132619301,Business,178396
4,12/14/2015,361,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,0133251969,9780133251968,Business,178396
5,3/3/2016,408,548,"The Curious Writer, Concise Edition",0205876641,9780205876648,English,178396
6,9/5/2015,655,677,"Macroeconomics, 2/e",0132992795,9780132992794,Economics,178396
7,1/26/2016,195,923,Guide to Presentations,0133058360,9780133058369,Business,178396
1,4/10/2015,40,686,Ownership Series: Ownership: Study Strategies,0132869063,9780132869065,Student Success,237525
2,11/7/2015,197,968,Principles of Microeconomics,0133024164,9780133024166,Economics,237525
3,8/14/2015,209,929,Principles of Marketing,0133084043,9780133084047,Business,237525
4,6/8/2015,301,479,Elementary Statistics,0321836960,9780321836960,Statistics,237525
5,2/27/2016,359,616,Introductory and Intermediate Algebra 5e,0321865537,9780321865533,Mathematics,237525
6,11/21/2015,500,685,Ownership Series: Ownership: Critical Thinking,013286908X,9780132869089,Student Success,237525
7,6/10/2015,282,487,Business Statistics: A First Course,0321838696,9780321838698,Statistics,237525
8,3/30/2015,65,609,"Writing for Life: Paragraphs and Essays, 3E",0205850251,9780205850259,Student Success,237525
9,1/10/2016,364,642,Developmental Mathematics,0321845862,9780321845863,Mathematics,237525
10,2/20/2016,491,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,0132991322,9780132991322,Business,237525
11,11/16/2015,131,968,Principles of Microeconomics,0133024164,9780133024166,Economics,237525
12,7/16/2015,581,695,Aerodynamics for Engineers,0132832887,9780132832885,Engineering,237525
1,6/21/2015,29,891,Marketing Plan Handbook,0133078353,9780133078350,Business,232706
2,5/14/2015,383,898,Better Business,0133059049,9780133059045,Business,232706
3,7/16/2015,553,625,"Career Tool Kit, The: Skills for Success",0132180537,9780132180535,Student Success,232706
4,1/17/2016,285,914,Using MIS,0133029670,9780133029673,Business,232706
5,9/19/2015,377,788,Manufacturing Engineering & Technology,0133128741,9780133128741,Engineering,232706
6,8/24/2015,656,938,Microeconomics: Theory and Applications with Calculus,0133019934,9780133019933,Economics,232706
7,7/5/2015,26,944,Principles of Operations Management,0132968363,9780132968362,Business,232706
8,8/26/2015,341,563,The Necessary Shakespeare,0321880943,9780321880949,English,232706
9,3/12/2015,387,904,International Business,0133063003,9780133063004,Business,232706
10,3/27/2015,392,551,Literature and the Writing Process,0205902278,9780205902279,English,232706
11,3/10/2015,309,929,Principles of Marketing,0133084043,9780133084047,Business,232706
12,11/22/2015,400,705,Statics and Mechanics of Materials,0133451607,9780133451603,Engineering,232706
13,1/21/2016,170,984,E-Commerce 2013,0132730359,9780132730358,Business,232706
14,12/31/2015,246,622,"Prealgebra and Introductory Algebra, 4e",0321859227,9780321859228,Mathematics,232706
15,8/3/2015,365,965,QuickBooks Pro 2013: A Complete Course,0133023354,9780133023350,Business,232706
16,1/13/2016,532,677,"Macroeconomics, 2/e",0132992795,9780132992794,Economics,232706
17,4/28/2015,138,958,Macroeconomics,0132991330,9780132991339,Economics,232706
18,11/22/2015,212,969,Economics for Managers,013606552X,9780136065524,Economics,232706
19,1/18/2016,138,943,Modern Systems Analysis and Design,0132991306,9780132991308,Business,232706
20,8/12/2015,158,586,College Algebra: An Early Functions Approach,0321729641,9780321729644,Mathematics,232706
21,2/9/2016,416,564,Read to Achieve: Gateway to Academic Reading,0205578063,9780205578061,Student Success,232706
22,7/19/2015,326,592,Essential Math 4e,0321845056,9780321845054,Mathematics,232706
23,6/14/2015,311,972,Making the Team,0136090036,9780136090038,Business,232706
24,11/12/2015,126,481,Mathematics All Around,0321836995,9780321836991,Mathematics,232706
25,11/30/2015,28,490,Essential Statistics,0321836987,9780321836984,Statistics,232706
26,9/1/2015,189,704,Fundamentals of Communication Systems,0133354857,9780133354850,Engineering,232706
27,1/27/2016,123,489,Statistics for Business and Economics,032182623X,9780321826237,Statistics,232706
28,12/27/2015,79,687,Introduction to Materials Science,0132136422,9780132136426,Engineering,232706
29,2/21/2016,142,633,Brief Calculus & Its Applications,0321848837,9780321848833,Mathematics,232706
1,1/12/2016,133,696,Entrepreneurial Finance,0133140512,9780133140514,Business,197708
