Message ID,Date,Content,Category,University ID
2,4/5/2015,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",Help,166683
3,1/27/2016,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Order,166683
4,4/17/2015,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",Query,166683
5,5/14/2015,Donec posuere metus vitae ipsum.,Request,166683
6,7/1/2015,Duis mattis egestas metus. Aenean fermentum.,Response,166683
7,3/23/2015,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,Order,166683
8,8/30/2015,Morbi non lectus.,Request,166683
9,1/27/2016,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Help,166683
10,2/14/2016,Proin at turpis a pede posuere nonummy.,Help,166683
1,9/28/2015,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,Response,145813
2,6/27/2015,Aliquam sit amet diam in magna bibendum imperdiet.,Query,145813
3,12/8/2015,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",Help,145813
1,5/2/2015,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",Help,169798
2,9/25/2015,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,Query,169798
3,2/19/2016,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",Help,169798
4,9/3/2015,Sed sagittis.,Query,169798
5,12/29/2015,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",Order,169798
6,8/29/2015,Suspendisse potenti. In eleifend quam a odio.,Response,169798
7,6/19/2015,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,Query,169798
8,8/23/2015,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,Request,169798
9,11/12/2015,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",Request,169798
1,2/14/2016,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,Response,228635
2,7/23/2015,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,Response,228635
3,2/5/2016,In sagittis dui vel nisl.,Order,228635
4,4/8/2015,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Help,228635
5,3/19/2015,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Request,228635
6,3/1/2016,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus.",Request,228635
7,2/7/2016,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",Help,228635
8,3/19/2015,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,Order,228635
9,9/12/2015,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",Order,228635
10,7/28/2015,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Request,228635
11,9/1/2015,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",Request,228635
12,7/11/2015,Sed sagittis.,Help,228635
1,5/20/2015,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Query,483586
2,12/29/2015,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Response,483586
3,10/22/2015,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,Help,483586
4,3/20/2015,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,Request,483586
5,8/6/2015,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",Response,483586
6,4/14/2015,Aliquam erat volutpat.,Order,483586
7,9/2/2015,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Help,483586
1,9/27/2015,Duis bibendum. Morbi non quam nec dui luctus rutrum.,Response,170976
2,2/29/2016,Nulla nisl. Nunc nisl.,Query,170976
3,11/30/2015,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",Query,170976
4,1/2/2016,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",Response,170976
5,12/10/2015,Suspendisse ornare consequat lectus.,Response,170976
6,9/8/2015,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Request,170976
7,4/26/2015,In sagittis dui vel nisl.,Order,170976
8,6/23/2015,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,Query,170976
9,12/5/2015,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Order,170976
10,6/20/2015,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",Query,170976
11,1/20/2016,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",Response,170976
12,6/19/2015,Aenean sit amet justo.,Query,170976
13,4/27/2015,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Request,170976
14,4/10/2015,Nam tristique tortor eu pede.,Response,170976
15,10/8/2015,In hac habitasse platea dictumst.,Request,170976
1,3/11/2015,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",Request,120838
2,1/8/2016,Suspendisse accumsan tortor quis turpis. Sed ante.,Query,120838
3,2/17/2016,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",Order,120838
4,10/26/2015,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,Help,120838
5,12/5/2015,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",Request,120838
6,2/5/2016,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",Query,120838
7,6/7/2015,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,Help,120838
8,5/10/2015,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,Response,120838
9,3/17/2015,Maecenas tincidunt lacus at velit.,Response,120838
10,1/11/2016,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",Request,120838
11,6/15/2015,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Order,120838
12,7/17/2015,Aliquam erat volutpat. In congue. Etiam justo.,Response,120838
13,8/29/2015,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",Response,120838
14,4/3/2015,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",Query,120838
15,3/2/2016,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,Query,120838
1,8/1/2015,Integer tincidunt ante vel ipsum.,Order,150136
2,6/14/2015,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,Query,150136
3,12/26/2015,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,Order,150136
4,8/6/2015,Nulla tempus.,Query,150136
5,10/15/2015,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,Response,150136
6,3/25/2015,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Query,150136
7,12/18/2015,Donec dapibus.,Query,150136
8,10/26/2015,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Request,150136
9,6/8/2015,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",Help,150136
10,3/26/2015,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,Request,150136
11,12/28/2015,Nullam sit amet turpis elementum ligula vehicula consequat.,Query,150136
12,10/21/2015,Nulla tellus. In sagittis dui vel nisl.,Response,150136
13,8/7/2015,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Help,150136
1,3/14/2015,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,Query,244190
2,8/13/2015,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Response,244190
3,9/17/2015,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Response,244190
1,2/22/2016,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Help,195720
2,4/21/2015,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",Order,195720
3,12/25/2015,Suspendisse potenti. In eleifend quam a odio.,Query,195720
1,2/1/2016,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",Response,231624
2,4/3/2015,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",Request,231624
3,3/13/2015,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",Response,231624
4,11/24/2015,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Request,231624
5,5/23/2015,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",Request,231624
6,12/28/2015,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",Query,231624
7,9/28/2015,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Response,231624
8,9/28/2015,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Response,231624
9,7/14/2015,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",Request,231624
10,4/7/2015,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",Order,231624
11,11/13/2015,Pellentesque viverra pede ac diam.,Help,231624
12,11/5/2015,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,Response,231624
13,3/5/2016,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",Query,231624
14,10/12/2015,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",Query,231624
1,8/19/2015,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,Help,228431
2,11/1/2015,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",Response,228431
3,4/11/2015,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,Order,228431
4,10/14/2015,Proin eu mi. Nulla ac enim.,Order,228431
5,4/24/2015,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",Response,228431
6,7/16/2015,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Request,228431
7,4/29/2015,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",Query,228431
8,12/4/2015,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Query,228431
9,11/25/2015,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",Order,228431
10,2/12/2016,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",Order,228431
11,8/13/2015,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",Help,228431
12,4/4/2015,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Query,228431
1,1/31/2016,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",Request,200332
